index,elapsed_time,time,temp
195,5869.83,6278.671,"23.41
"
196,5899.94,6308.781,"23.44
"
197,5930.03,6338.875,"23.36
"
198,5960.14,6368.984,"23.42
"
199,5990.24,6399.078,"23.54
"
200,6020.34,6429.187,"23.47
"
201,6050.44,6459.281,"23.34
"
202,6080.55,6489.39,"23.35
"
203,6110.64,6519.484,"23.44
"
204,6140.75,6549.593,"23.44
"
205,6170.84,6579.687,"23.45
"
206,6200.95,6609.796,"23.37
"
207,6231.05,6639.89,"23.45
"
208,6261.16,6670.0,"23.41
"
209,6291.25,6700.093,"23.40
"
210,6321.36,6730.203,"23.37
"
211,6351.45,6760.296,"23.44
"
212,6381.56,6790.406,"23.44
"
213,6411.66,6820.5,"23.39
"
214,6441.77,6850.609,"23.46
"
215,6471.86,6880.703,"23.45
"
216,6501.97,6910.812,"23.36
"
217,6532.06,6940.906,"23.46
"
218,6562.17,6971.015,"23.37
"
219,6592.27,7001.109,"23.35
"
220,6622.38,7031.218,"23.44
"
221,6652.47,7061.312,"23.46
"
222,6682.58,7091.421,"23.45
"
223,6712.67,7121.515,"23.40
"
224,6742.78,7151.625,"23.32
"
225,6772.88,7181.718,"23.46
"
226,6802.98,7211.828,"23.35
"
227,6833.08,7241.921,"23.34
"
228,6863.19,7272.031,"23.40
"
229,6893.28,7302.125,"23.38
"
230,6923.39,7332.234,"23.49
"
231,6953.48,7362.328,"23.52
"
232,6983.59,7392.437,"23.46
"
233,7013.69,7422.531,"23.46
"
234,7043.8,7452.64,"23.37
"
235,7073.89,7482.734,"23.49
"
236,7104.0,7512.843,"23.43
"
237,7134.09,7542.937,"23.45
"
238,7164.2,7573.046,"23.37
"
239,7194.3,7603.14,"23.49
"
240,7224.41,7633.25,"23.41
"
241,7254.5,7663.343,"23.42
"
242,7284.61,7693.453,"23.48
"
243,7314.7,7723.546,"23.47
"
244,7344.81,7753.656,"23.41
"
245,7374.91,7783.75,"23.41
"
246,7405.02,7813.859,"23.42
"
247,7435.11,7843.953,"23.47
"
248,7465.22,7874.062,"23.43
"
249,7495.31,7904.156,"23.43
"
250,7525.42,7934.265,"23.40
"
251,7555.53,7964.375,"23.28
"
252,7585.62,7994.468,"23.44
"
253,7615.72,8024.562,"23.49
"
254,7645.83,8054.671,"23.40
"
255,7675.92,8084.765,"23.39
"
256,7706.03,8114.875,"23.36
"
257,7736.12,8144.968,"23.37
"
258,7766.24,8175.078,"23.35
"
259,7796.33,8205.171,"23.46
"
260,7826.44,8235.281,"23.41
"
261,7856.53,8265.375,"23.49
"
262,7886.64,8295.484,"23.43
"
263,7916.74,8325.578,"23.51
"
264,7946.84,8355.687,"23.50
"
265,7976.94,8385.781,"23.39
"
266,8007.05,8415.89,"23.40
"
267,8037.14,8445.984,"23.41
"
268,8067.25,8476.093,"23.43
"
269,8097.34,8506.187,"23.45
"
270,8127.45,8536.296,"23.49
"
271,8157.56,8566.406,"23.56
"
272,8187.66,8596.5,"23.56
"
273,8217.75,8626.593,"23.46
"
274,8247.86,8656.703,"23.37
"
275,8277.97,8686.812,"23.46
"
276,8308.06,8716.906,"23.42
"
277,8338.17,8747.015,"23.48
"
278,8368.27,8777.109,"23.40
"
279,8398.38,8807.218,"23.36
"
280,8428.47,8837.312,"23.45
"
281,8458.58,8867.421,"23.48
"
282,8488.67,8897.515,"23.38
"
283,8518.78,8927.625,"23.47
"
284,8548.88,8957.718,"23.49
"
285,8578.98,8987.828,"23.50
"
286,8609.08,9017.921,"23.37
"
287,8639.19,9048.031,"23.43
"
288,8669.28,9078.125,"23.42
"
289,8699.39,9108.234,"23.41
"
290,8729.48,9138.328,"23.40
"
291,8759.59,9168.437,"23.42
"
292,8789.69,9198.531,"23.46
"
293,8819.8,9228.64,"23.55
"
294,8849.89,9258.734,"23.46
"
295,8880.0,9288.843,"23.49
"
296,8910.09,9318.937,"23.50
"
297,8940.2,9349.046,"23.42
"
298,8970.3,9379.14,"23.45
"
299,9000.41,9409.25,"23.48
"
300,9030.5,9439.343,"23.46
"
301,9060.61,9469.453,"23.53
"
302,9090.7,9499.546,"23.53
"
303,9120.81,9529.656,"23.49
"
304,9150.91,9559.75,"23.58
"
305,9181.02,9589.859,"23.49
"
306,9211.11,9619.953,"23.56
"
307,9241.22,9650.062,"23.53
"
308,9271.31,9680.156,"23.45
"
309,9301.42,9710.265,"23.54
"
310,9331.52,9740.359,"23.46
"
311,9361.62,9770.468,"23.51
"
312,9391.73,9800.578,"23.41
"
313,9421.83,9830.671,"23.35
"
314,9451.92,9860.765,"23.44
"
315,9482.03,9890.875,"23.55
"
316,9512.12,9920.968,"23.38
"
317,9542.23,9951.078,"23.52
"
318,9572.33,9981.171,"23.49
"
319,9602.44,10011.281,"23.56
"
320,9632.53,10041.375,"23.46
"
321,9662.64,10071.484,"23.54
"
322,9692.73,10101.578,"23.43
"
323,9722.84,10131.687,"23.56
"
324,9752.94,10161.781,"23.47
"
325,9783.05,10191.89,"23.51
"
326,9813.14,10221.984,"23.47
"
327,9843.25,10252.093,"23.58
"
328,9873.34,10282.187,"23.47
"
329,9903.45,10312.296,"23.46
"
330,9933.55,10342.39,"23.54
"
331,9963.66,10372.5,"23.41
"
332,9993.75,10402.593,"23.49
"
333,10023.86,10432.703,"23.53
"
334,10053.95,10462.796,"23.54
"
335,10084.06,10492.906,"23.52
"
336,10114.16,10523.0,"23.53
"
337,10144.27,10553.109,"23.48
"
338,10174.36,10583.203,"23.64
"
339,10204.47,10613.312,"23.49
"
340,10234.56,10643.406,"23.50
"
341,10264.67,10673.515,"23.57
"
342,10294.78,10703.625,"23.56
"
343,10324.88,10733.718,"23.55
"
344,10354.98,10763.828,"23.44
"
345,10385.08,10793.921,"23.49
"
346,10415.19,10824.031,"23.57
"
347,10445.28,10854.125,"23.48
"
348,10475.39,10884.234,"23.56
"
349,10505.48,10914.328,"23.50
"
350,10535.59,10944.437,"23.45
"
351,10565.69,10974.531,"23.46
"
352,10595.8,11004.64,"23.40
"
353,10625.89,11034.734,"23.40
"
354,10656.0,11064.843,"23.45
"
355,10686.09,11094.937,"23.53
"
356,10716.2,11125.046,"23.47
"
357,10746.3,11155.14,"23.62
"
358,10776.41,11185.25,"23.58
"
359,10806.5,11215.343,"23.47
"
360,10836.61,11245.453,"23.54
"
361,10866.7,11275.546,"23.62
"
362,10896.81,11305.656,"23.49
"
363,10926.91,11335.75,"23.59
"
364,10957.02,11365.859,"23.60
"
365,10987.11,11395.953,"23.37
"
366,11017.22,11426.062,"23.57
"
367,11047.31,11456.156,"23.52
"
368,11077.42,11486.265,"23.36
"
369,11107.52,11516.359,"23.44
"
370,11137.62,11546.468,"23.45
"
371,11167.72,11576.562,"23.46
"
372,11197.83,11606.671,"23.57
"
373,11227.92,11636.765,"23.51
"
374,11258.03,11666.875,"23.56
"
375,11288.12,11696.968,"23.49
"
376,11318.23,11727.078,"23.44
"
377,11348.33,11757.171,"23.49
"
378,11378.44,11787.281,"23.61
"
379,11408.53,11817.375,"23.48
"
380,11438.64,11847.484,"23.54
"
381,11468.73,11877.578,"23.51
"
382,11498.84,11907.687,"23.46
"
383,11528.94,11937.781,"23.49
"
384,11559.05,11967.89,"23.42
"
385,11589.14,11997.984,"23.46
"
386,11619.25,12028.093,"23.42
"
387,11649.34,12058.187,"23.54
"
388,11679.45,12088.296,"23.44
"
389,11709.55,12118.39,"23.45
"
390,11739.66,12148.5,"23.59
"
391,11769.75,12178.593,"23.49
"
392,11799.86,12208.703,"23.52
"
393,11829.95,12238.796,"23.43
"
394,11860.06,12268.906,"23.54
"
395,11890.16,12299.0,"23.44
"
396,11920.27,12329.109,"23.44
"
397,11950.36,12359.203,"23.53
"
398,11980.47,12389.312,"23.50
"
399,12010.56,12419.406,"23.62
"
400,12040.67,12449.515,"23.53
"
401,12070.77,12479.609,"23.44
"
402,12100.88,12509.718,"23.62
"
403,12130.97,12539.812,"23.50
"
404,12161.08,12569.921,"23.59
"
405,12191.17,12600.015,"23.50
"
406,12221.28,12630.125,"23.49
"
407,12251.38,12660.218,"23.47
"
408,12281.48,12690.328,"23.63
"
409,12311.58,12720.421,"23.62
"
410,12341.69,12750.531,"23.50
"
411,12371.78,12780.625,"23.48
"
412,12401.89,12810.734,"23.55
"
413,12431.98,12840.828,"23.47
"
414,12462.09,12870.937,"23.45
"
415,12492.19,12901.031,"23.54
"
416,12522.3,12931.14,"23.61
"
417,12552.39,12961.234,"23.62
"
418,12582.5,12991.343,"23.47
"
419,12612.59,13021.437,"23.61
"
420,12642.7,13051.546,"23.59
"
421,12672.8,13081.64,"23.56
"
422,12702.91,13111.75,"23.49
"
423,12733.0,13141.843,"23.63
"
424,12763.11,13171.953,"23.54
"
425,12793.22,13202.062,"23.52
"
426,12823.31,13232.156,"23.68
"
427,12853.42,13262.265,"23.58
"
428,12883.52,13292.359,"23.55
"
429,12913.62,13322.468,"23.55
"
430,12943.72,13352.562,"23.48
"
431,12973.83,13382.671,"23.64
"
432,13003.92,13412.765,"23.57
"
433,13034.03,13442.875,"23.52
"
434,13064.12,13472.968,"23.58
"
435,13094.23,13503.078,"23.57
"
436,13124.33,13533.171,"23.60
"
437,13154.44,13563.281,"23.50
"
438,13184.53,13593.375,"23.50
"
439,13214.64,13623.484,"23.44
"
440,13244.73,13653.578,"23.61
"
441,13274.84,13683.687,"23.51
"
442,13304.94,13713.781,"23.43
"
443,13335.05,13743.89,"23.53
"
444,13365.14,13773.984,"23.64
"
445,13395.25,13804.093,"23.56
"
446,13425.34,13834.187,"23.43
"
447,13455.45,13864.296,"23.55
"
448,13485.55,13894.39,"23.43
"
449,13515.66,13924.5,"23.54
"
450,13545.75,13954.593,"23.45
"
451,13575.86,13984.703,"23.60
"
452,13605.95,14014.796,"23.51
"
453,13636.06,14044.906,"23.47
"
454,13666.16,14075.0,"23.54
"
455,13696.27,14105.109,"23.58
"
456,13726.36,14135.203,"23.51
"
457,13756.47,14165.312,"23.62
"
458,13786.56,14195.406,"23.49
"
459,13816.67,14225.515,"23.46
"
460,13846.77,14255.609,"23.62
"
461,13876.88,14285.718,"23.59
"
462,13906.97,14315.812,"23.67
"
463,13937.08,14345.921,"23.60
"
464,13967.17,14376.015,"23.50
"
465,13997.28,14406.125,"23.52
"
466,14027.38,14436.218,"23.58
"
467,14057.48,14466.328,"23.54
"
468,14087.58,14496.421,"23.62
"
469,14117.69,14526.531,"23.48
"
470,14147.78,14556.625,"23.47
"
471,14177.89,14586.734,"23.67
"
472,14207.98,14616.828,"23.57
"
473,14238.09,14646.937,"23.54
"
474,14268.19,14677.031,"23.53
"
475,14298.3,14707.14,"23.57
"
476,14328.41,14737.25,"23.52
"
477,14358.5,14767.343,"23.45
"
478,14388.59,14797.437,"23.60
"
479,14418.7,14827.546,"23.54
"
480,14448.81,14857.656,"23.57
"
481,14478.91,14887.75,"23.60
"
482,14509.02,14917.859,"23.60
"
483,14539.11,14947.953,"23.65
"
484,14569.22,14978.062,"23.43
"
485,14599.31,15008.156,"23.45
"
486,14629.42,15038.265,"23.55
"
487,14659.52,15068.359,"23.47
"
488,14689.62,15098.468,"23.62
"
489,14719.72,15128.562,"23.50
"
490,14749.83,15158.671,"23.42
"
491,14779.92,15188.765,"23.49
"
492,14810.03,15218.875,"23.60
"
493,14840.12,15248.968,"23.46
"
494,14870.23,15279.078,"23.52
"
495,14900.33,15309.171,"23.47
"
496,14930.44,15339.281,"23.39
"
497,14960.53,15369.375,"23.61
"
498,14990.64,15399.484,"23.58
"
499,15020.73,15429.578,"23.46
"
500,15050.84,15459.687,"23.57
"
501,15080.94,15489.781,"23.59
"
502,15111.05,15519.89,"23.53
"
503,15141.14,15549.984,"23.51
"
504,15171.25,15580.093,"23.56
"
505,15201.34,15610.187,"23.43
"
506,15231.45,15640.296,"23.46
"
507,15261.55,15670.39,"23.51
"
508,15291.66,15700.5,"23.60
"
509,15321.75,15730.593,"23.57
"
510,15351.86,15760.703,"23.53
"
511,15381.95,15790.796,"23.44
"
512,15412.06,15820.906,"23.55
"
513,15442.16,15851.0,"23.53
"
514,15472.27,15881.109,"23.62
"
515,15502.36,15911.203,"23.56
"
516,15532.47,15941.312,"23.47
"
517,15562.56,15971.406,"23.49
"
518,15592.67,16001.515,"23.64
"
519,15622.77,16031.609,"23.62
"
520,15652.88,16061.718,"23.58
"
521,15682.97,16091.812,"23.47
"
522,15713.08,16121.921,"23.47
"
523,15743.17,16152.015,"23.52
"
524,15773.28,16182.125,"23.53
"
525,15803.38,16212.218,"23.43
"
526,15833.48,16242.328,"23.56
"
527,15863.58,16272.421,"23.57
"
528,15893.69,16302.531,"23.58
"
529,15923.78,16332.625,"23.55
"
530,15953.89,16362.734,"23.55
"
531,15983.98,16392.828,"23.56
"
532,16014.09,16422.937,"23.60
"
533,16044.19,16453.031,"23.56
"
534,16074.3,16483.14,"23.60
"
535,16104.41,16513.25,"23.42
"
536,16134.5,16543.343,"23.55
"
537,16164.61,16573.453,"23.67
"
538,16194.7,16603.546,"23.49
"
539,16224.81,16633.656,"23.62
"
540,16254.91,16663.75,"23.45
"
541,16285.02,16693.859,"23.62
"
542,16315.11,16723.953,"23.55
"
543,16345.22,16754.062,"23.54
"
544,16375.31,16784.156,"23.63
"
545,16405.42,16814.265,"23.73
"
546,16435.52,16844.359,"23.73
"
547,16465.62,16874.468,"23.73
"
548,16495.72,16904.562,"23.58
"
549,16525.83,16934.671,"23.51
"
550,16555.92,16964.765,"23.66
"
551,16586.03,16994.875,"23.48
"
552,16616.12,17024.968,"23.55
"
553,16646.22,17055.062,"23.67
"
554,16676.33,17085.171,"23.58
"
555,16706.42,17115.265,"23.52
"
556,16736.53,17145.375,"23.57
"
557,16766.62,17175.468,"23.63
"
558,16796.74,17205.578,"23.64
"
559,16826.83,17235.671,"23.51
"
560,16856.94,17265.781,"23.54
"
561,16887.03,17295.875,"23.57
"
562,16917.14,17325.984,"23.55
"
563,16947.24,17356.078,"23.51
"
564,16977.34,17386.187,"23.55
"
565,17007.44,17416.281,"23.57
"
566,17037.55,17446.39,"23.58
"
567,17067.64,17476.484,"23.53
"
568,17097.75,17506.593,"23.51
"
569,17127.86,17536.703,"23.61
"
570,17157.95,17566.796,"23.57
"
571,17188.06,17596.906,"23.58
"
572,17218.16,17627.0,"23.60
"
573,17248.25,17657.093,"23.51
"
574,17278.36,17687.203,"23.54
"
575,17308.45,17717.296,"23.61
"
576,17338.56,17747.406,"23.56
"
577,17368.66,17777.5,"23.53
"
578,17398.77,17807.609,"23.44
"
579,17428.86,17837.703,"23.73
"
580,17458.97,17867.812,"23.57
"
581,17489.08,17897.921,"23.64
"
582,17519.17,17928.015,"23.62
"
583,17549.28,17958.125,"23.54
"
584,17579.38,17988.218,"23.45
"
585,17609.48,18018.328,"23.55
"
586,17639.58,18048.421,"23.66
"
587,17669.67,18078.515,"23.63
"
588,17699.78,18108.625,"23.52
"
589,17729.89,18138.734,"23.61
"
590,17759.98,18168.828,"23.57
"
591,17790.09,18198.937,"23.66
"
592,17820.19,18229.031,"23.67
"
593,17850.3,18259.14,"23.49
"
594,17880.39,18289.234,"23.56
"
595,17910.5,18319.343,"23.56
"
596,17940.59,18349.437,"23.51
"
597,17970.7,18379.546,"23.53
"
598,18000.8,18409.64,"23.49
"
599,18030.91,18439.75,"23.58
"
600,18061.0,18469.843,"23.66
"
601,18091.11,18499.953,"23.58
"
602,18121.2,18530.046,"23.47
"
603,18151.31,18560.156,"23.38
"
604,18181.41,18590.25,"23.64
"
605,18211.52,18620.359,"23.49
"
606,18241.61,18650.453,"23.54
"
607,18271.72,18680.562,"23.65
"
608,18301.81,18710.656,"23.51
"
609,18331.92,18740.765,"23.64
"
610,18362.02,18770.859,"23.46
"
611,18392.12,18800.968,"23.62
"
612,18422.22,18831.062,"23.57
"
613,18452.33,18861.171,"23.46
"
614,18482.42,18891.265,"23.59
"
615,18512.53,18921.375,"23.47
"
616,18542.62,18951.468,"23.55
"
617,18572.74,18981.578,"23.54
"
618,18602.83,19011.671,"23.53
"
619,18632.94,19041.781,"23.58
"
620,18663.05,19071.89,"23.52
"
621,18693.14,19101.984,"23.53
"
622,18723.25,19132.093,"23.64
"
623,18753.34,19162.187,"23.39
"
624,18783.45,19192.296,"23.51
"
625,18813.55,19222.39,"23.60
"
626,18843.64,19252.484,"23.53
"
627,18873.75,19282.593,"23.60
"
628,18903.84,19312.687,"23.48
"
629,18933.95,19342.796,"23.62
"
630,18964.05,19372.89,"23.58
"
631,18994.16,19403.0,"23.59
"
632,19024.25,19433.093,"23.62
"
633,19054.36,19463.203,"23.64
"
634,19084.45,19493.296,"23.60
"
635,19114.56,19523.406,"23.58
"
636,19144.67,19553.515,"23.61
"
637,19174.77,19583.609,"23.49
"
638,19204.88,19613.718,"23.66
"
639,19234.97,19643.812,"23.46
"
640,19265.08,19673.921,"23.49
"
641,19295.17,19704.015,"23.56
"
642,19325.28,19734.125,"23.59
"
643,19355.38,19764.218,"23.65
"
644,19385.48,19794.328,"23.44
"
645,19415.58,19824.421,"23.61
"
646,19445.69,19854.531,"23.53
"
647,19475.78,19884.625,"23.53
"
648,19505.89,19914.734,"23.54
"
649,19535.98,19944.828,"23.53
"
650,19566.09,19974.937,"23.67
"
651,19596.19,20005.031,"23.52
"
652,19626.3,20035.14,"23.59
"
653,19656.39,20065.234,"23.53
"
654,19686.5,20095.343,"23.57
"
655,19716.59,20125.437,"23.66
"
656,19746.7,20155.546,"23.65
"
657,19776.8,20185.64,"23.63
"
658,19806.91,20215.75,"23.64
"
659,19837.0,20245.843,"23.71
"
660,19867.11,20275.953,"23.58
"
661,19897.2,20306.046,"23.56
"
662,19927.31,20336.156,"23.62
"
663,19957.42,20366.265,"23.64
"
664,19987.52,20396.359,"23.51
"
665,20017.62,20426.468,"23.60
"
666,20047.72,20456.562,"23.65
"
667,20077.83,20486.671,"23.57
"
668,20107.92,20516.765,"23.61
"
669,20138.03,20546.875,"23.65
"
670,20168.12,20576.968,"23.65
"
671,20198.24,20607.078,"23.47
"
672,20228.33,20637.171,"23.70
"
673,20258.44,20667.281,"23.61
"
674,20288.53,20697.375,"23.68
"
675,20318.64,20727.484,"23.70
"
676,20348.74,20757.578,"23.61
"
677,20378.84,20787.687,"23.57
"
678,20408.94,20817.781,"23.54
"
679,20439.05,20847.89,"23.55
"
680,20469.14,20877.984,"23.65
"
681,20499.25,20908.093,"23.52
"
682,20529.34,20938.187,"23.58
"
683,20559.45,20968.296,"23.68
"
684,20589.55,20998.39,"23.53
"
685,20619.66,21028.5,"23.57
"
686,20649.75,21058.593,"23.62
"
687,20679.86,21088.703,"23.63
"
688,20709.95,21118.796,"23.61
"
689,20740.06,21148.906,"23.60
"
690,20770.16,21179.0,"23.56
"
691,20800.27,21209.109,"23.51
"
692,20830.36,21239.203,"23.58
"
693,20860.47,21269.312,"23.51
"
694,20890.56,21299.406,"23.61
"
695,20920.67,21329.515,"23.64
"
696,20950.77,21359.609,"23.59
"
697,20980.88,21389.718,"23.55
"
698,21010.97,21419.812,"23.57
"
699,21041.08,21449.921,"23.60
"
700,21071.17,21480.015,"23.56
"
701,21101.28,21510.125,"23.50
"
702,21131.38,21540.218,"23.57
"
703,21161.48,21570.328,"23.52
"
704,21191.58,21600.421,"23.61
"
705,21221.69,21630.531,"23.55
"
706,21251.78,21660.625,"23.52
"
707,21281.89,21690.734,"23.56
"
708,21311.98,21720.828,"23.47
"
709,21342.09,21750.937,"23.57
"
710,21372.19,21781.031,"23.58
"
711,21402.3,21811.14,"23.63
"
712,21432.39,21841.234,"23.65
"
713,21462.5,21871.343,"23.68
"
714,21492.59,21901.437,"23.59
"
715,21522.7,21931.546,"23.52
"
716,21552.8,21961.64,"23.62
"
717,21582.91,21991.75,"23.64
"
718,21613.0,22021.843,"23.65
"
719,21643.11,22051.953,"23.55
"
720,21673.2,22082.046,"23.51
"
721,21703.31,22112.156,"23.54
"
722,21733.41,22142.25,"23.53
"
723,21763.52,22172.359,"23.56
"
724,21793.61,22202.453,"23.52
"
725,21823.72,22232.562,"23.58
"
726,21853.81,22262.656,"23.50
"
727,21883.92,22292.765,"23.50
"
728,21914.02,22322.859,"23.75
"
729,21944.12,22352.968,"23.62
"
730,21974.22,22383.062,"23.61
"
731,22004.33,22413.171,"23.67
"
732,22034.42,22443.265,"23.67
"
733,22064.53,22473.375,"23.65
"
734,22094.62,22503.468,"23.63
"
735,22124.74,22533.578,"23.58
"
736,22154.83,22563.671,"23.58
"
